TimeStamp;AngleElbow;AngleWrist;AngleShoulder;LShoulderElbow;LElbowWrist
2849703;161.890790015647;138.27188801482538;123.7063494961069;0.25040590743118024;0.25838449806554392
2849703;162.55521572844413;135.71825445450938;123.69168864534025;0.25166766879064073;0.25677586204464392
2849734;162.59397036241901;136.5916224460517;123.68475361680994;0.25162202118491273;0.25683350678393035
2849765;162.60635128533784;136.17183093758189;123.69891834846489;0.25172921385225261;0.25669657943088225
2849796;162.65973821002078;136.0950478488322;123.70489230974783;0.25175971379454026;0.25657384951903406
2849828;162.68416778440749;136.47220536028539;123.72664713457692;0.25184637491671641;0.25645964961163276
2849859;162.77535475972417;135.8037770502572;123.77589654277483;0.25212136008049346;0.25614740951660309
2849890;162.78216554663266;135.72065591739903;123.78289216501757;0.252194538623726;0.2560256065912011
2849921;162.80736399950334;135.93698482719631;123.767110919441;0.25211334055435158;0.25602127998077162
2849953;162.87148229364317;135.35837598813063;123.76714355387645;0.25226911518343226;0.25578798049447843
2850000;162.87155563199764;137.71573240772057;123.7629143919425;0.2522609952648493;0.25576874896518675
2850031;162.83844059619023;135.67213249363712;123.76927774815643;0.25236773658584782;0.25579341265460376
2850062;162.72942950560534;136.0681494542979;123.74181300163107;0.25248203136366182;0.25613629464204962
2850093;162.67618513076525;135.20799614432957;123.75586887758014;0.25249009238277714;0.25629849147320571
2850125;162.71534161169302;134.45924839221732;123.74763096744582;0.25275538493918442;0.25643718774082208
2850156;162.73654945718405;134.88284783129288;123.72882588908884;0.25293684901086833;0.25638934835120636
2850187;162.65973844038712;135.68017409702375;123.79167914079298;0.25311207629293664;0.25666865362448504
2850234;162.68373064869365;135.43016998931097;123.82863308703564;0.253492870060433;0.25647655992279589
2850265;162.74741402342031;134.91954339426937;123.83426624985799;0.253679839029337;0.25629952416717805
2850296;162.6636465097842;134.78341404061192;123.87055375972635;0.25372732375872403;0.25624212295949977
2850328;162.715641903473;135.56415865727485;123.87226028903574;0.25389843630896325;0.25628698507681413
2850359;162.64107653809987;133.4321712267124;123.95864933623108;0.25392782000258574;0.25662151139264205
2850390;162.727592358953;136.48403431817036;123.98072710338721;0.25395758934785273;0.25648823696886452
2850421;162.72126908694233;133.73881066538414;123.97088153594194;0.253948900826335;0.25653131968638343
2850453;162.84857517999242;135.31197747618978;124.00562521467116;0.25392252971605345;0.25648157205990774
2850500;162.89613641585208;135.74773357558507;124.01888355294729;0.25408188908301094;0.25637344734274187
2850531;162.89889993595634;135.30016313669916;124.02597372042844;0.25412523805068304;0.25649769276716206
2850562;162.90294219564871;136.6019015655302;124.01772411602873;0.25417807163883349;0.25649037128348173
2850593;162.89052533290274;137.28733792716611;124.01529808568768;0.2542103656378692;0.25649956976143024
2850625;162.88862196192963;136.6565888394851;124.02350629115614;0.25423927660872664;0.25646508719362227
2850656;162.86537393800094;136.42018779403514;123.9926536880244;0.2542370842407487;0.25638740240762053
2850687;162.89760730395705;137.21496330298913;123.98893333393004;0.25423015592713155;0.25612715032500177
