TimeStamp;AngleElbow;AngleWrist;AngleShoulder;LShoulderElbow;LElbowWrist
133276546;151.3451840523669;159.83703433073126;144.78982729439713;0.924352398928268;0.909287734409164
133276578;151.22797212894577;154.82042567908934;144.78109278325238;0.92409113777166207;0.9094066230205724
133276593;151.28663736919825;153.86965865310569;144.81386931210935;0.92423876357778156;0.90898565897510752
133276625;151.31384256060773;154.73981392046369;144.86155092261322;0.92422896406318078;0.90862310237412125
133276656;151.3457797603653;159.38288231697581;144.90712444990336;0.92425650588249408;0.91043643145315434
133276687;151.40984190738294;159.888284229521;144.91708493597466;0.92437569035552825;0.91002342782297208
133276718;151.12867802678582;160.58252322785418;144.98877476120046;0.9244699925694041;0.9105125307932187
133276765;150.58409246027659;161.49507690827875;145.07995857238691;0.92478308017009281;0.9096692831195109
133276828;150.30333664198062;161.28104335671398;145.24823761489245;0.92471273352284766;0.90983724112544628
133276859;150.08293000030233;155.37354433073844;145.45084186435409;0.92478972131638471;0.90998587640269035
133276890;150.30172140274351;154.49306876971463;145.64390231646937;0.925142207476334;0.90908238164566924
133276921;150.13823816923937;154.2315407855447;145.85032095053745;0.92517296091473045;0.90813907768475965
133276953;150.03043379120808;154.84329071986272;146.13768079398363;0.92529482062475643;0.90771106730347328
133276984;149.89761772516405;159.04980793144375;146.32279476314787;0.92531574085461077;0.90756211753357918
133277031;149.71719052321328;158.6247101288524;146.58850667262786;0.92551617746294079;0.90739633644239148
133277062;149.86386733664705;159.53965099765523;146.68845064253162;0.92559784588797345;0.9066260932472795
133277093;149.54637274888469;158.58258197084655;147.10330846040372;0.92570970787756524;0.906540161426224
133277125;150.20998101314345;159.20628229380026;145.12880090559062;0.92317684532722255;0.90643641599840552
133277156;149.88909103861204;159.27593005410907;146.4240090880476;0.92507777743323061;0.90594027101872021
133277187;149.64608561767375;159.08108827743874;146.76793202353645;0.92514302596720621;0.90578073527046266
133277218;149.13438275061867;159.52883130467913;147.10248662255333;0.92521634930297458;0.90818815785546647
133277296;148.73481225296828;160.1745421667313;147.53372766158014;0.92576711156205216;0.9074041810271386
133277328;167.85652627793624;131.33997244762267;148.31649247125517;0.92746577504407046;0.93655643167724334
133277359;171.02468079368325;132.31550065223854;139.64505752884645;0.91993347807571313;0.93654656110652879
133277390;152.73966546315947;157.1329125289665;140.82361723232688;0.92174528942085054;0.90762302028899455
133277421;172.07115165956063;126.52351865349152;141.93040241470447;0.92399824337140113;0.93739843858363214
133277453;171.50833584008618;125.77804583300976;142.64545193814789;0.92548810807423654;0.93838482779544374
133277484;170.72708475008986;125.79049664375914;143.82496846271945;0.92952201936480749;0.94214594616093317
133277531;155.87283094850656;148.97243651737782;144.6350788625258;0.93402760480866587;0.93478708298291424
133277562;174.41628792841519;117.9726999516248;120.1378242756229;0.91943010442701212;0.97388065533306312
133277593;175.38277972614438;108.95832080493375;144.01107323539412;0.94127022090691381;0.97989104074479272
133277625;159.9014209941727;134.81346406531847;145.7240367911858;0.94855742743461113;0.97976384723627286
133277656;160.88532785008519;135.23692196661037;145.87714780951592;0.9533035260800935;0.98965000085709143
133277687;160.95625526427941;138.41110389609662;145.06797479089025;0.95858848446686851;0.98913670006006571
133277718;160.49882763851139;139.25100635221929;144.56402388344333;0.96090845602835673;0.98529264436691621
133277765;157.00164638813121;143.56674673808496;144.15095602459891;0.963995307779079;0.97815322812417749
133277796;156.18416876852157;144.30409757705078;145.34157008116611;0.96775186937584756;0.97666965756542412
133277828;154.00256251594593;147.70047608390661;145.95714726418407;0.97110217386443687;0.97505734175657921
133277859;158.19412517966237;141.78988794736921;146.34524481125729;0.97584178824166723;0.98183332415720914
133277890;154.77842527904562;147.73691286067648;146.14535536580712;0.97881978829528982;0.98238246480721014
133277921;155.2978436076165;153.82916892267667;145.96980755797742;0.98259832282001358;0.9850356027050865
133277953;158.91200538403811;147.41483027172347;145.39314624900339;0.984965243077004;0.9914035731827977
133278000;161.20489726034893;149.1185845480704;146.03135030444989;0.992526996940388;0.99310434785138968
133278031;145.91822079023115;171.24715175087533;145.82392084159642;0.99774976367232493;0.9863165900178188
133278062;144.61347518967136;172.15470943760184;145.14260640517961;0.99818785161997436;0.98654647579958477
133278125;156.57293495894675;172.46982791591003;143.89138331319938;1.0069572442124979;1.0006244958858881
133278156;154.34977524359476;167.44762258535184;145.78736662757939;1.012620687271468;1.0069077252961132
133278187;154.50218346650374;169.64962167674065;145.23646152757951;1.0180422798000597;1.0085693425232312
133278265;147.58850687328024;168.37800411661635;145.16339415522504;1.0250150833519751;1.0120532690828006
133278296;152.09181623299796;170.65889636462526;150.70366686721917;1.0278851746632551;1.0112247746569996
133278328;152.36382850071166;168.442625288865;151.0698283524595;1.0302053167902403;1.0118532153132291
133278359;154.60329388842277;167.27834900880353;147.18746835619322;1.03731491518686;1.0128748221960933
133278390;155.70800117396868;165.55909026247252;144.31655362228005;1.0445494336050489;1.0149074248959593
133278421;155.02973199688711;164.10380621627184;142.74320034799791;1.0501877142643734;1.0164881091671099
133278453;158.16915107385935;147.50303863405605;140.53350498359114;1.0598426556846632;0.99724185961240053
133278484;158.39043300470669;140.34892893190991;141.21791309228868;1.0637594965769419;1.0006141883184672
133278531;150.66785814903653;167.34002702166103;117.8358353999583;1.0609189099456711;0.97896111040386924
133278562;154.89237277870421;154.27153662002306;116.92504630468403;1.0736543633676481;0.9971999192905453
133278593;154.95183403966507;141.25235569214843;100.66950433415153;1.0993162649140209;1.0665749503887547
133278625;162.71116411995695;128.11642490091828;126.52190049169754;1.075468480946032;1.0507022723479758
133278656;155.46879339551589;111.48829897785171;129.24762355910474;1.1055800837749619;1.0285801845266087
133278687;112.85613830883253;171.66034870505663;134.14837307435016;1.0910783524992886;1.002384071078418
133278718;144.71218735602798;166.35523864320822;122.48543046612635;1.0553794700434553;0.90081333348656989
133278765;145.73607486020231;163.11200080622572;123.96606203757058;1.0622691592477946;0.90083147351639048
133278796;145.95199775560587;160.09828991392405;128.91184548430167;1.0626983787095077;0.89982891478067029
133278828;145.2241103301414;157.20712925621268;131.60869740835173;1.0646773359572992;0.903098728692032
133278859;145.31823382190228;154.96042618986004;133.94305567190136;1.0669927703302129;0.90495207387163168
133278890;144.71097676735269;151.76063137557526;135.8116581805601;1.0690024551628885;0.90859441222811
133278921;142.86761053643355;150.48770095057645;137.83809783354329;1.0720948003644468;0.91527991045794943
133278953;142.58678370635295;149.22181556752119;138.85523500303927;1.0734321681552594;0.91810400515851709
133278984;104.53827282249654;166.14035032428959;149.7981615344379;1.1205270990587335;1.0477364888949168
133279031;104.85824282371135;167.60311153426895;151.08609680024009;1.1283767478489155;1.0492167931885572
133279062;104.33466136622396;169.14091030563805;151.50550519211114;1.128582259633186;1.0510236641905231
133279093;103.85669112647427;169.90306635731116;151.60793586253044;1.1285829005100354;1.0525897371740189
133279125;102.11277451897192;171.15055750789028;151.99200017924474;1.1309723633875721;1.0581844234924824
133279156;100.55410657398031;171.42024723762691;152.204772777478;1.1323840431576395;1.0627970269563642
133279187;108.18767503929254;122.51527166937427;148.9018221401962;1.0617845682086826;0.99837086942185538
133279218;105.51739487198711;123.34634815267539;148.63007785375885;1.0624504879833208;1.0060849735246094
133279265;102.35302730311783;124.45282974653217;148.44357115104793;1.0635130750228328;1.0149047773244897
133279296;100.2313340555359;141.70018253542085;148.31154578709857;1.0721936784969;1.0294024665824517
133279328;98.815983238850251;133.64296638837311;149.34003303415906;1.0741084839917965;1.0345999851285219
133279359;101.54850267859891;107.08663410781098;144.99272020504503;1.06337363362953;1.026099875901515
133279390;107.14318008701903;164.75178806440729;142.43850983236726;1.0612227832228427;1.0396906669991406
133279421;99.307862679395527;164.47318660935522;141.24745301531092;1.0641517340094828;1.0393663699260167
133279453;100.79070247436023;155.1778820455188;140.40816583919494;1.0679925959380039;1.0404885916781257
133279484;100.25205448414681;148.46761833904878;141.3386013655641;1.0643827219175077;1.039648794289747
133279531;104.03291212136773;143.76373820758042;138.81434982026158;1.0591251474254708;1.0288811682673165
133279562;100.19674472992529;144.64187545499445;139.69963514180515;1.0618782507876183;1.0393528005709516
133279593;100.52891962631696;145.67621834660667;142.29771662429954;1.065736321775179;1.0364625957147837
133279625;93.744275962657539;169.06190209690183;141.04597362876476;1.0642754562350643;1.0370744927358881
133279656;99.67411425421335;145.27607150294674;141.17425303003284;1.0642858360184868;1.0247367746235034
133279687;87.0656072956272;171.98431899507631;140.70513892535539;1.064041861966935;1.0620065248303732
133279718;87.509763941929535;175.91970321764185;139.57939192071137;1.0614791338193359;1.0613446669778004
133279765;96.767185315848238;108.00469904896195;131.89822425326295;1.0490910830942268;1.0215400081417925
133279796;90.592589047347246;122.77181116055814;131.40610002555991;1.0496214210519814;1.0351968088417376
133279828;89.590172775063678;112.75988837234344;130.62926788361469;1.051485111228174;1.0381325776555164
133279890;91.967443245814636;168.78193166066822;121.4491589610312;1.0536501891779202;1.0374974680019589
133279921;95.515825702768254;165.80346432621062;114.96257366886283;1.060959975015731;1.0348765370167439
133279953;96.52465291690055;162.71502219778745;112.14832881114698;1.0628030147485557;1.0339782373349136
133280000;95.423833829235193;162.67555896552412;111.51064037407372;1.0633654774963444;1.0370887253931433
133280031;95.576170048953443;161.35419516454434;110.87072852236123;1.0634173382367704;1.0367794936590677
133280062;84.7589985051982;168.49762752578005;136.62701370167505;1.0782067796977548;1.051851563740593
133280093;84.16642535781925;167.64691933210904;136.93771866165429;1.0759731519181865;1.0510364485773016
133280125;85.40549529899684;164.752675362481;136.42384291338735;1.0771260911660954;1.0495752628607937
133280156;84.93067287331634;170.73900627161933;136.46313346774991;1.0782468528553106;1.0533498587680774
133280187;95.120706230274251;146.84984912640135;137.63299145041668;1.0799816586392843;1.03256772880545
133280218;93.682762493672485;152.19907110822209;138.5164838819411;1.0822026086402508;1.037396020500599
133280265;93.424595231026132;153.27991912332431;138.96203898970461;1.0845487366933084;1.0394313363699796
133280296;94.2290209714915;149.60586572580431;138.95390732780689;1.0851051050203273;1.0388905333183729
133280328;89.538786528918322;153.10282512734219;145.12680925319987;1.0984484382970883;1.0612848187310933
133280359;93.062841745507413;149.01705517154764;141.83886148121766;1.0943233417400671;1.056117048571664
133280390;95.026213333558076;149.25431617629411;140.92501089090075;1.0942174988948925;1.0555302021384294
133280421;96.495513152107392;152.31077257785429;140.89506981609287;1.0954027568107378;1.0559223721853206
133280453;100.01499489204134;147.23193159459808;141.29680021276582;1.0965379039235472;1.0527446160668148
133280484;101.63991869049455;145.24797414592212;142.95593545335859;1.0999963353389841;1.0597577569168388
133280515;78.445944401247161;151.12395927152832;146.19594251421373;1.0708790270344486;1.0868113250473441
133280562;68.759057398195807;160.777919806184;156.6820313977147;1.1121190517792872;1.1651513843921695
133280593;69.7107516950231;164.37955106219758;153.405185468519;1.1031166292181449;1.1629208087715341
133280625;69.744967821818733;164.57266626752698;152.01025070418689;1.1000397852060051;1.1626006803424831
133280656;73.148313446877225;149.70270579286472;151.56897558050028;1.1093507307339439;1.1647767019795978
133280687;91.596289942769744;75.84535965135052;149.4274263940315;1.1009179026220395;1.0779309154777019
133280750;97.854678852442419;156.32485045549615;148.19386989255312;1.105221379480591;1.0776890818190925
133280796;87.827411517491271;84.844160363442853;150.95821945716793;1.1219950678188104;1.1165492654441516
133280828;96.194109792667575;158.1084973045968;151.30434087495758;1.1237375586234963;1.1073377676649117
133280859;91.927002512567668;165.99302983826962;151.07847504181794;1.1053726922535241;1.0996533727897897
133280890;90.250221869679919;169.48950941618298;149.4131986263441;1.1095341984357017;1.1170442702963239
133280921;92.076961021568721;169.32018337091895;149.39442332760325;1.1123474221432916;1.1143982556142438
133280953;102.77952785725775;165.4447078050778;149.45626221852652;1.1402949183274698;1.1111481011462574
133280984;103.0308807163389;163.30166151134671;150.30903961594407;1.1074214039717814;1.0874328708920846
133281031;98.3453955732614;166.23793277224624;152.81944796935582;1.1094910201308492;1.1031758753217569
133281062;97.216059828951245;167.66894333304708;153.47500168684633;1.110271878609479;1.1135441182284562
133281093;98.531203577548041;165.74328495850736;153.58629664746675;1.1068644231376326;1.1086948859811516
133281125;95.541671504020442;168.91951401780042;154.10060259484726;1.110086852872274;1.1222873115579211
133281156;94.315564863320475;170.13488222829875;154.32753822909422;1.1107237031097021;1.126096434893473
133281187;93.891661316344781;170.31615826651429;154.52265500496981;1.1118514575756331;1.128399700939023
133281218;93.343846666822742;170.61676648538926;154.82491156535758;1.1123917987521603;1.1307446635955303
133281265;93.07099830309501;170.32034456226256;154.79406889002431;1.1116933278141983;1.1312736629505538
133281296;92.017747231155681;171.3109218236448;154.775785977911;1.1118279158277267;1.1297620540057081
133281328;91.267165919902581;171.22593480346569;154.78314181374657;1.1116852661461221;1.1298293927713012
133281359;90.842224878661412;170.5701906729328;154.61710271443613;1.1114200024642926;1.1293230009098396
133281390;91.0140940544662;169.73726820829435;154.56696877677345;1.1112956280433173;1.132416939804374
133281421;90.447565547512312;168.75168279621178;154.40321769620641;1.110859351561815;1.130876655238203
133281453;90.170647734002642;167.30642079089563;154.15431960304832;1.1104093333735634;1.1306643218122843
