TimeStamp;AngleElbow;AngleWrist;AngleShoulder;LShoulderElbow;LElbowWrist
4332796;169.54388556229048;174.30932284177277;116.84137324496601;0.23377187456034992;0.21674858888171991
4332796;145.75789933161028;165.68308936423006;133.02038383575666;0.24326530906944688;0.24183507156721013
4332828;145.00897270778421;168.49016279045446;133.2999399823037;0.24352216043926925;0.24203964187107266
4332859;143.50396147226317;171.16965594885662;134.2306196021085;0.24375871565759968;0.24225303148790453
4332890;142.3875577497015;171.16158866196665;135.14186835042526;0.24406745888300258;0.24244487523859867
4332921;141.09325398687329;174.42586518725327;135.7940384738487;0.24435178959080497;0.24266329521034855
4332953;140.19534088940566;173.07434276614009;136.4095162448051;0.24466062823596183;0.24283696807457048
4332984;138.89422192936922;174.17166989583049;136.80184690421802;0.2448222426588908;0.24273556325906753
4333015;138.57757959190349;174.58257050156703;136.25953689085333;0.24501245958964402;0.23812061403088344
4333062;139.25715971989334;175.49674866203731;137.29697976159616;0.24235664690906356;0.23927350041211859
4333093;140.17809442711391;174.35355779970931;137.86351825733155;0.23982271992512927;0.23854681023480492
4333125;140.17375602114834;173.51226858418156;138.33776232382547;0.23886468102406422;0.23786577691552385
4333156;141.02943339737146;172.63053756215163;138.81154851167855;0.23790032447264214;0.236935380934236
4333187;142.0461865492274;171.01347312840528;138.72923485662457;0.23687438414881479;0.23696974729388451
4333218;142.9136717113841;167.89466117981496;138.82886892995006;0.23644262309589889;0.23713390011034813
4333265;143.17125821679721;163.97413194843659;139.03928319941502;0.23806928957569334;0.23680603119409996
4333296;142.70870252787123;159.98061282322229;139.322662307121;0.23973345394411696;0.23645183074574905
4333328;142.12560317443283;157.54206827438091;139.63857390724738;0.2396498502631684;0.23678171606046897
4333359;141.08918036415327;157.71486044732953;139.87245405669393;0.23983442127456447;0.23524993759828916
4333390;139.66006065165627;160.66546715867287;139.71141338012302;0.23798225845031823;0.23526993906875479
4333421;139.6904639598547;160.08322270123557;139.51359038247023;0.23784424163776113;0.23511097358550218
4333453;139.9144038074264;161.68601495220054;139.21315348441644;0.23817052813792938;0.23382124962762049
4333484;140.19288189952431;161.76765381101779;139.05756892814992;0.23826369621492702;0.23241447864724565
4333531;140.56342681656574;159.1649769359006;138.63801455199661;0.2368593051724969;0.23411392192641442
