TimeStamp;AngleElbow;AngleWrist;AngleShoulder;LShoulderElbow;LElbowWrist
2874890;80.982637620458817;133.68490895071597;120.72957070782788;0.25278149279431783;0.2506448517336245
2874906;164.3954263234223;176.7487486253001;121.56881980945659;0.2188125043864288;0.20183819512215773
2874921;164.6633840932563;176.74320670467236;121.58202101567358;0.21890479091634985;0.20163756266801927
2874953;164.78840943170309;176.73899433734684;121.59121227116435;0.21903298971218632;0.20145205039436853
2875000;164.94994235511027;176.73236826748041;121.75773035858626;0.21921704456426816;0.20124552941626089
2875031;164.94171906218543;176.73070614091361;121.82486902115349;0.2188390491538125;0.2010864889202795
2875062;165.06261592603309;176.72616527937308;121.89918929038385;0.21908708923569126;0.20090945730304566
2875093;165.10904872838498;176.72351749280702;122.00322302121529;0.21937157146139988;0.2007617641903556
2875125;165.12639904193773;176.72120035067488;122.01254457408807;0.21951737584423475;0.20062597385111869
2875156;165.25594974199191;176.7168257495118;122.03476787920458;0.21972164829036125;0.20047709566994279
2875187;165.30899181751448;176.71414387527497;122.04365114281085;0.21973704611708395;0.20034967481967991
2875234;165.4323374327482;176.71108786314673;122.1142608833183;0.2198032594353603;0.20022749561979991
2875265;165.30489895077284;176.71188558322626;122.16306551819955;0.2197863930314333;0.2001451337328832
2875296;165.32845414727186;176.70965366505845;122.18174201575749;0.2199131684605089;0.20003894525529367
2875328;165.56986950914194;176.70386349037287;122.2183015959656;0.21992774888355973;0.19990517310916109
2875359;165.60123827724809;176.70240810062003;122.23463573382327;0.22002837582483892;0.19981595816928316
2875390;165.73988174622261;176.6983109155492;122.24703336118976;0.22007272601217481;0.19970400164893662
2875421;162.4845794172806;13.513818442499725;122.2722006749385;0.22006722282380667;0.20008813204622505
2875453;165.89748646965663;176.6931922203035;122.29919508471969;0.22012111558449291;0.19950840716645954
2875500;165.60934750527395;176.6974548306037;122.29163491439518;0.22022835662860726;0.1994807013238977
2875531;165.55087415717352;176.69713108966496;122.33274232672767;0.22024029642031878;0.19940944864660418
2875562;165.46392918773822;176.69790861077115;122.34639562839017;0.22020630064660415;0.19934749077709163
2875593;165.68381910062325;176.6931506879362;122.31816391671967;0.22019868956225597;0.19923646283361943
2875625;165.61525839392249;176.69334016525227;122.27159041248905;0.22046528926877615;0.19917521904976529
2875656;165.43108904429232;158.20546844837827;122.27290112146592;0.22058603904281235;0.19913491566284677
2875687;165.49088108444039;176.69408232280037;122.26740216670845;0.22062564670494311;0.19906099554727866
2875734;165.45970179678852;176.69387066584451;122.266946305292;0.22056433630495753;0.19900357237636659
2875765;162.93539808740786;154.77121923562967;122.21270671845397;0.22055551665414369;0.19931484033604408
2875796;164.73703351410677;159.8915887412858;122.18924925052328;0.22060205534712934;0.19900182496776195
2875828;162.24061936572286;176.74967942830838;122.16256676750197;0.22060957651957203;0.19932498014011454
2875859;161.93750408137527;162.17593079949205;122.1890656166198;0.22054807260051665;0.19931430989152293
2875906;164.27831333592326;160.24110067035832;122.12594474533736;0.2207952702399453;0.19891817404177076
2875921;164.40305328552716;159.79591152046669;122.09200562699883;0.22091974491935051;0.19884954389299331
2875953;164.03889684724129;155.97292103965543;122.06984417431535;0.22085951161445203;0.19886621634573945
2876000;161.60015523004012;163.98075945420499;122.04972772736764;0.22084865044569552;0.19918255486704409
2876031;161.25105982808697;160.25689559200941;121.96145635590524;0.22103491292589542;0.1991814115414772
2876062;161.19141011001028;2.1483895967509148;121.97763341715741;0.22105232203583408;0.19913710407227175
2876093;162.57867733584939;158.00953398772626;121.9083342846145;0.22109172869276497;0.19891268555951305
2876125;161.44295494562962;161.04810169165759;121.92543027523259;0.22108062294537784;0.19901559248407016
2876156;162.94255019202561;176.72849456389221;121.85142470328549;0.22117110112070906;0.1987483729899687
2876187;162.9830644623587;159.71104941654579;121.78600769907558;0.22135634350088479;0.19871327450979412
2876218;163.20661680828204;160.11384091137191;121.79699156525025;0.22131141349433584;0.19863975761172564
2876265;163.22295573929858;176.7223532352227;121.81980376937213;0.22131891672491447;0.19860334488744863
2876296;163.72165237931861;176.71227441336265;121.84135451011179;0.22125146333723827;0.19848847071704975
2876328;161.84253040545576;176.73610860507739;121.65950198966117;0.22227833167377228;0.19865917053759857
2876359;161.51925784282523;176.741494626549;121.65577954071756;0.2220664251750383;0.19867551787997792
2876390;161.02044718981574;12.047396324107286;121.66084193238267;0.22196207090399242;0.19872844062082715
2876421;161.01010714750956;6.8298012129584178;121.67676397351055;0.22187428695408004;0.19869815777643279
2876453;160.82362406565065;7.2655022656636508;121.67780717857002;0.22189188502036109;0.19869759855913632
2876500;160.63027962680641;5.7376308866197006;121.64638556995128;0.22224975902856331;0.19869386348621279
2876531;160.66361127837152;4.7010110156122167;121.64105265360858;0.22198493316560783;0.19866463229178388
2876562;163.93929585632125;176.69800411768122;121.63162308514343;0.22209193954012058;0.198184920840283
2876593;164.0452576252811;176.69631979189492;121.64903489163432;0.22204657304516434;0.19815166017512181
2876625;161.78565045114274;176.73328783803805;121.66196036579288;0.22204503994426905;0.1984414907659644
2876656;163.27167048957844;163.01676214633753;121.65463017477293;0.22195295432926981;0.19824651991301992
2876687;163.9248843176687;176.69840188224762;121.6551824185488;0.2219342106735378;0.19811930730631447
2876734;164.38956375783459;176.68900090713979;121.65920656354692;0.22196198367670489;0.19802199994163244
2876765;161.46378183649728;176.74224815450427;121.65096205071205;0.22192378434995561;0.19844443363409739
2876796;161.14120537090494;176.74846084098738;121.63170740517604;0.22192345466298261;0.19847670520872615
2876828;160.76037985680279;176.75696731202484;121.61590516528148;0.22191077913543938;0.19852508328030313
2876859;162.01586776687304;176.74432157416436;121.54107251796224;0.22202766809054383;0.19841552182533867
2876890;162.07669458718397;176.74384269748376;121.49325495612747;0.22200371254705822;0.19839631714331457
2876921;160.00372816171765;176.78319313429634;121.53832322793011;0.22191280095450136;0.19866805607535484
2876953;160.20269553178721;176.7757308608754;121.60792201755191;0.22174098616061277;0.19859942765136138
2877000;161.0911952788548;176.7603000096687;121.72176963734303;0.22155568794632752;0.19847146927964895
2877031;151.6706382450331;164.75876879226314;121.89400526253469;0.22136010424140157;0.19950133465472211
2877062;151.32338320429997;172.65566312992377;122.14702051383253;0.22115743374583427;0.19951780150512888
2877093;128.65570752067049;175.64343953620767;122.26188497972542;0.22141376772059376;0.267693888617963
2877125;121.70450635483738;161.92239456481937;122.41377158391772;0.22131585012262767;0.23277134907162003
2877156;94.832055965158915;164.44587480173513;119.61489523858818;0.25111169194165095;0.24100706672960945
2877187;83.946133503986587;166.34248186878779;122.66212839204266;0.25124977815173066;0.23284198173611764
2877234;75.064111225720538;162.14717176484928;125.28618245717512;0.25141773529652212;0.24578990323745037
2877265;83.5126613651088;151.57279306939165;137.95641922327272;0.24641824039181975;0.19804009485969756
2877296;67.963079891562316;154.05350699255575;131.24507858582732;0.24920613008740819;0.23817120548364021
2877328;74.988461548723961;152.42065314257664;133.86005291583723;0.20794031469749733;0.20782983812262898
2877359;72.085736608870292;154.4918823739001;133.78124258269176;0.20762419809620292;0.20611651691793811
2877390;70.39309121769756;155.93526161419291;133.62753670915706;0.20720115144492249;0.20499023047514645
2877421;68.865683077765453;156.53872261477943;133.87066727777489;0.20693405967218548;0.20501015185311081
2877468;67.87470152809064;156.39194018544592;134.33846729834335;0.20668007122713489;0.20561940511246485
2877500;66.866992524564324;157.10538511241484;134.1041212908579;0.20707741328253754;0.20586614564965902
2877531;66.165592685468226;158.67435810147552;133.92724642845448;0.20733691800689313;0.20615750919716178
2877562;65.622728270601044;159.38325458882309;133.76869756927167;0.20745930720788117;0.20653199144546625
2877593;65.238039809612758;160.9891392790355;134.20058535903769;0.20757803923480786;0.20685166191971371
2877625;65.043608338565463;161.8077554253324;134.34899784621561;0.20767279100166544;0.20700422810272873
2877656;64.936182624743;163.35390032340814;134.26505685241898;0.20766643592862774;0.20725665934065377
2877687;65.004248940487841;166.17791971757387;134.13186529389373;0.20773084846627143;0.20755809802858083
2877734;65.298320897199815;169.24660933393739;134.66428425169409;0.20757273676173216;0.20797563718195258
2877765;66.299033401516283;172.78074252297409;134.53885866230439;0.20762477080690028;0.20834676080043146
2877796;69.1281808485678;173.90280768370755;134.62988522449976;0.20751970482399165;0.20783446779556808
2877828;73.405814533212151;168.89587975810858;134.71975270386213;0.20755537752337069;0.20911502014422073
